name,id,ref
Klátova Nová Ves,3602186319,SK0225543047
Klieština,3601707105,SK0226557552
Kocurany,3602187762,SK0227514098
Kočovce,3601558830,SK0224506125
Kolačno,3602186303,SK0225543055
Kostolec,3601744531,SK0226513245
Kostolná Ves,3602187763,SK0227514101
Kostolná-Záriečie,3601799063,SK0229506133
Kostolné,3602187997,SK0223506141
Koš,3602187764,SK0227514110
Košariská,3602187998,SK0223504467
Košeca,3601791605,SK0222513253
Košecké Podhradie,3601791244,SK0222513351
Krajné,3602187999,SK0223506150
Krásna Ves,3602189527,SK0221543080
Krásno,3602186304,SK0225556246
Krivoklát,3601791654,SK0222557617
Krivosúd-Bodovka,3601799064,SK0229506168
Kšinná,3602189558,SK0221543136
Kvašov,3601744974,SK0228557501
Ladce,3601791606,SK0222513296
Lazany,3602187766,SK0227514128
Lazy pod Makytou,3602140181,SK0228513300
Lednica,3601744975,SK0228513318
Lednické Rovne,3601744852,SK0228513326
Lehota pod Vtáčnikom,3602187767,SK0227514136
Libichava,3602189528,SK0221556360
Liešťany,3602187793,SK0227514144
Lipník,3602187768,SK0227557706
Livina,3602186305,SK0225556173
Livinské Opatovce,3602186306,SK0225556190
Lubina,3601556718,SK0224506184
Lúka,3602190405,SK0224506206
Lúky,3601744977,SK0228513334
Ľutov,3602189550,SK0221505056
Lysá pod Makytou,3601744976,SK0228513342
Malá Čausa,3602187770,SK0227514179
Malá Hradná,3602189529,SK0221505072
Malé Hoste,3602189530,SK0221505102
Malé Kršteňany,3602186307,SK0225505129
Malé Lednice,3601744600,SK0226557579
Malé Uherce,3602186308,SK0225580953
Malinová,3602187769,SK0227514187
Melčice-Lieskové,3601796219,SK0229545686
Mestečko,3601744978,SK0228513377
Miezgovce,3601557452,SK0221505153
Mikušovce,3601791655,SK0222513385
Mníchova Lehota,3602135197,SK0229506231
Modrová,3602190409,SK0224506249
Modrovka,3602190412,SK0224506257
Mojtín,3601791245,SK0228513407
Moravské Lieskové,3601556722,SK0224506265
Motešice,3601800999,SK0229506273
Myjava,3602188007,SK0223504581
Nadlice,3602186309,SK0225505170
Nedanovce,3602186310,SK0225505196
Nedašovce,3602189531,SK0221505200
Nedožery-Brezany,3602187794,SK0227514209
Nemšová,3601791764,SK0229506281
Neporadza,3601801000,SK0229506290
Nevidzany,3602187771,SK0227514217
Nimnica,3601744854,SK0228557447
Nitrianske Pravno,3602187800,SK0227514225
Nitrianske Rudno,3602187772,SK0227514233
Nitrianske Sučany,3602187773,SK0227514241
Nitrica,3602187802,SK0227514250
Nová Bošáca,3601556714,SK0224506303
Nová Dubnica,3601676652,SK0222513440
Nová Lehota,3602190407,SK0224506311
Nová Ves nad Váhom,3601558829,SK0224556459
Nováky,3602187774,SK0227514268
Nové Mesto nad Váhom,3601556717,SK0224506338
Očkov,3602190416,SK0224506346
Omastiná,3602189532,SK0221505277
Omšenie,3601801001,SK0229506354
Opatovce,3602219802,SK0229506371
Opatovce nad Nitrou,3602187775,SK0227514284
Oslany,3602187776,SK0227514292
Ostratice,3602186318,SK0225505307
Otrhánky,3602189533,SK0221556289
Papradno,3601676532,SK0226513466
Partizánske,3602186320,SK0225505315
Pažiť,3602186311,SK0225505323
Pečeňany,3602189534,SK0221505331
Petrova Lehota,3601801002,SK0229581348
Plevník-Drienové,3601744532,SK0226513474
Pobedim,3602190411,SK0224506401
Počarová,3601744601,SK0226558222
Podhradie,3602187777,SK0227514306
Podkylava,3602188000,SK0223506419
Podlužany,3602189536,SK0221505358
Podolie,3602190406,SK0224506427
Podskalie,3601744642,SK0226580864
Pochabany,3602189535,SK0221556742
Polianka,3602188001,SK0223504661
Poluvsie,3602187778,SK0227514314
Poriadie,3602188002,SK0223504688
Poruba,3602187779,SK0227514322
Potvorice,3602190415,SK0224506435
Považany,3601556712,SK0224506443
Považská Bystrica,3601744454,SK0226512842
Pravenec,3602187780,SK0227514331
Pravotice,3602189537,SK0221505382
Prečín,3602141903,SK0226513563
Priepasné,3602188003,SK0223504696
Prievidza,3601557489,SK0227513881
Pruské,3601791656,SK0222513598
Prusy,3602189538,SK0221505412
Pružina,3602141904,SK0226513601
Púchov,3602140182,SK0228513610
Radobica,3602187781,SK0227514349
Ráztočno,3602187783,SK0227514357
Rudnianska Lehota,3602187782,SK0227514365
Rudník,3602188004,SK0223504793
Ruskovce,3602189539,SK0221505447
Rybany,3602189540,SK0221505455
Sádočné,3601744646,SK0226557595
Sebedražie,3602187784,SK0227514373
Seč,3602187785,SK0227514381
Sedmerovec,3601791684,SK0222557412
Selec,3601799065,SK0229506478
Skačany,3602186312,SK0225505463
Skalka nad Váhom,3601799440,SK0229546682
Slatina nad Bebravou,3602189560,SK0221505471
Slatinka nad Bebravou,3602220715,SK0221505480
Slavnica,3601791685,SK0222557421
Slopná,3601744644,SK0226557480
Soblahov,3601801100,SK0229506508
Stará Lehota,3602190413,SK0224506516
Stará Myjava,3602188005,SK0223504866
Stará Turá,3601556720,SK0224506524
Streženice,3601744856,SK0228557471
Stupné,3601676530,SK0226513687
Sverepec,3601744645,SK0226518913
Svinná,3601801003,SK0229506532
Šípkov,3602189553,SK0221505544
Šišov,3602189551,SK0221505552
Štvrtok,3601796220,SK0229506541
Šútovce,3602187797,SK0227514390
Temeš,3602187786,SK0227514403
Timoradza,3602189541,SK0221505579
Trebichava,3602189543,SK0221505595
Trenčianska Teplá,3601791765,SK0229506559
Trenčianska Turná,3601801101,SK0229506567
Trenčianske Bohuslavice,3601556715,SK0224506583
Trenčianske Jastrabie,3601801102,SK0229506591
Trenčianske Mitice,3601801103,SK0229506605
Trenčianske Stankovce,3601799066,SK0229545741
Trenčianske Teplice,3601791766,SK0229506613
Trenčín,3601799254,SK0229505820
Tuchyňa,3601791657,SK0222513725
Turčianky,3602186313,SK0225556271
Tužina,3602187787,SK0227514411
Udiča,3602141905,SK0226513741
Uhrovec,3602189556,SK0221505625
Uhrovské Podhradie,3602189557,SK0221505633
Vaďovce,3602190403,SK0224506630
Valaská Belá,3602187788,SK0227514420
Veľká Čausa,3602187789,SK0227514438
Veľká Hradná,3601801004,SK0229506648
Veľké Bierovce,3601799067,SK0229506656
Veľké Držkovce,3602189559,SK0221545651
Veľké Hoste,3602189545,SK0221505684
Veľké Chlievany,3602189544,SK0221505692
Veľké Kršteňany,3602186314,SK0225505706
Veľké Uherce,3602186315,SK0225505722
Veľký Klíž,3602186317,SK0225505731
Visolaje,3601744787,SK0228513776
Višňové,3602190408,SK0224506672
Vrbovce,3602188006,SK0223504971
Vrchteplá,3601744603,SK0226513784
Vršatské Podhradie,3601791658,SK0222557625
Vydrná,3601744980,SK0228557498
Vysočany,3602189546,SK0221505765
Zamarovce,3601799441,SK0229556475
Záriečie,3601744983,SK0228513814
Záskalie,3601744533,SK0226513822
Zemianske Kostoľany,3602187790,SK0227514454
Zemianske Podhradie,3601556711,SK0224556441
Zlatníky,3602189548,SK0221505790
Zliechov,3601791247,SK0222513865
Zubák,3601744982,SK0228500348
Žabokreky nad Nitrou,3602186316,SK0225505803
Žitná-Radiša,3602189554,SK0221505811
Abrahám,3602205561,SK0212503673
Báč,3602206733,SK0211501441
Baka,3602206756,SK0211501450
Baloň,3602206743,SK0211501468
Banka,3602204239,SK0214581399
Bašovce,3602204223,SK0214558354
Bellova Ves,3602206746,SK0211555517
Biely Kostol,3602204010,SK0217580473
Bílkove Humence,3602203827,SK0215504211
Bíňovce,3602204016,SK0217506788
Blahová,3602206770,SK0211501484
Blatná na Ostrove,3602206774,SK0211501492
Bodíky,3602206772,SK0211503461
Bohdanovce nad Trnavou,3602203993,SK0217506796
Boheľov,3602206708,SK0211501506
Bojničky,3602205361,SK0213506800
Boleráz,3602203980,SK0217506818
Borová,3602203973,SK0217506826
Borovce,3602204220,SK0214506834
Borský Mikuláš,3602203825,SK0215504238
Borský Svätý Jur,3602203824,SK0215504220
Brestovany,3602204002,SK0217506842
Brodské,3602193433,SK0216504271
Bučany,3602204006,SK0217506851
Buková,3602203989,SK0217506869
Cerová,3602203823,SK0215504297
Cífer,3602203997,SK0217506877
Čakany,3602206715,SK0211501514
Čáry,3602203822,SK0215504319
Častkov,3602203821,SK0215504327
Čenkovce,3602206736,SK0211580554
Červeník,3602205344,SK0213506885
Čierna Voda,3602205563,SK0212503690
Čierny Brod,3602205551,SK0212503703
Čiližská Radvaň,3602206748,SK0211501531
Dechtice,3602204007,SK0217506893
Dlhá,3602204011,SK0217556599
Dobrá Voda,3602203986,SK0217506915
Dobrohošť,3602206745,SK0211501549
Dojč,3602203820,SK0215504335
Dolná Krupá,3602204012,SK0217506923
Dolná Streda,3602205554,SK0212555789
Dolné Dubové,3602204014,SK0217506931
Dolné Lovčice,3602203985,SK0217556661
Dolné Orešany,3602203988,SK0217506940
Dolné Otrokovce,3602205348,SK0213506958
Dolné Saliby,3602205583,SK0212503746
Dolné Trhovište,3602205350,SK0213506966
Dolné Zelenice,3602205353,SK0213556521
Dolný Bar,3602206759,SK0211501557
Dolný Chotár,3602205586,SK0212503754
Dolný Lopašov,3602204218,SK0214506982
Dolný Štál,3602206764,SK0211501611
Drahovce,3602204228,SK0214506991
Dubovany,3602204238,SK0214507008
Dubovce,3602193420,SK0216504343
Ducové,3602204243,SK0214558338
Dunajská Streda,3602206711,SK0211501433
Dunajský Klátov,3602206712,SK0211555541
Dvorníky,3602205347,SK0213507024
Gabčíkovo,3602206719,SK0211501573
Galanta,3602205572,SK0212503665
Gáň,3602205555,SK0212503762
Gbely,3602193415,SK0216504351
Hlboké,3602203819,SK0215504360
Hlohovec,3602205354,SK0213507032
Holice,3602206721,SK0211501581
Holíč,3602193413,SK0216504378
Horná Krupá,3602203975,SK0217507041
Horná Potôň,3602206735,SK0211501590
Horné Dubové,3602203984,SK0217507059
Horné Mýto,3602206714,SK0211555568
Horné Orešany,3602203977,SK0217507067
Horné Otrokovce,3602205357,SK0213507075
Horné Saliby,3602205559,SK0212503771
Horné Trhovište,3602205341,SK0213556602
Horné Zelenice,3602205364,SK0213556530
Horný Bar,3602206710,SK0211501603
Hoste,3602205547,SK0212503789
Hradište pod Vrátnom,3602203818,SK0215504386
Hrnčiarovce nad Parnou,3602203974,SK0217581020
Hubice,3602206773,SK0211501620
Hubina,3602204241,SK0214556581
Hviezdoslavov,3602206767,SK0211501638
Chropov,3602193429,SK0216504394
Chtelnica,3602204222,SK0214507121
Jablonica,3602203817,SK0215504416
Jahodná,3602206771,SK0211501654
Jalšové,3602205362,SK0213507130
Janíky,3602206762,SK0211501662
Jánovce,3602205553,SK0212503827
Jaslovské Bohunice,3602203998,SK0217507156
Jelka,3602205571,SK0212503835
Jurová,3602206758,SK0211501671
Kajal,3602205580,SK0212503843
Kátlovce,3602203994,SK0217507164
Kátov,3602193434,SK0216504432
Kľačany,3602205358,SK0213507172
Kľúčovec,3602206752,SK0211501689
Kočín-Lančár,3602204219,SK0214507199
Kopčany,3602193421,SK0216504459
Koplotovce,3602205351,SK0213507202
Kostolné Kračany,3602206754,SK0211501697
Košolná,3602204003,SK0217507211
Košúty,3602205575,SK0212503860
Koválov,3602203816,SK0215504475
Koválovec,3602193426,SK0216504483
Krakovany,3602204236,SK0214507229
Kráľov Brod,3602205570,SK0212503878
Kráľovičove Kračany,3602206732,SK0211501701
Križovany nad Dudváhom,3602204019,SK0217556483
Kuklov,3602203815,SK0215504491
Kútniky,3602206768,SK0211501719
Kúty,3602203814,SK0215504513
Kvetoslavov,3602206760,SK0211501727
Kyselica,3602206747,SK0211580597
Lakšárska Nová Ves,3602203810,SK0215504521
Lehnice,3602206749,SK0211501735
Leopoldov,3602205349,SK0213507253
Letničie,3602193414,SK0216504530
Lopašov,3602193431,SK0216504548
Lošonec,3602203981,SK0217556688
Lúč na Ostrove,3602206737,SK0211501743
Macov,3602206734,SK0211555606
Mad,3602206709,SK0211555649
Madunice,3602205346,SK0213507288
Majcichov,3602203983,SK0217507296
Malá Mača,3602205581,SK0212582638
Malé Dvorníky,3602206713,SK0211555665
Malženice,3602203976,SK0217507318
Matúškovo,3602205574,SK0212555754
Medveďov,3602206725,SK0211501760
Merašice,3602205343,SK0213507326
Mierovo,3602206722,SK0211501778
Michal na Ostrove,3602206765,SK0211501786
Mokrý Háj,3602193432,SK0216504564
Moravany nad Váhom,3602204231,SK0214507342
Moravský Svätý Ján,3602203811,SK0215504572
Mostová,3602205584,SK0212503924
Naháč,3602203979,SK0217507351
Ňárad,3602206761,SK0211501930
Nižná,3602204237,SK0214507369
Nový Život,3602206739,SK0211501808
Ohrady,3602206717,SK0211501816
Okoč,3602206716,SK0211501824
Oľdza,3602206726,SK0211501832
Opoj,3602203990,SK0217556491
Orechová Potôň,3602206751,SK0211501859
Oreské,3602193422,SK0216504599
Ostrov,3602204242,SK0214507385
Osuské,3602203812,SK0215504602
Padáň,3602206755,SK0211501867
Pastuchov,3602205360,SK0213507415
Pata,3602205588,SK0212503959
Pataš,3602206757,SK0211501883
Pavlice,3602203987,SK0217556556
Pečeňady,3602204240,SK0214507431
Petrova Ves,3602193417,SK0216504611
Piešťany,3602204226,SK0214507440
Plavecký Peter,3602203813,SK0215504645
Podbranč,3602203806,SK0215504653
Popudinské Močidľany,3602193424,SK0216504670
Potônske Lúky,3602206741,SK0211582522
Povoda,3602206738,SK0211555720
Prašník,3602204224,SK0214507466
Prietrž,3602203807,SK0215504700
Prietržka,3602193419,SK0216504718
Prievaly,3602203808,SK0215504726
Pusté Sady,3602205587,SK0212503967
Pusté Úľany,3602205550,SK0212503975
Radimov,3602193428,SK0216504734
Radošovce,3602193418,SK0216504742
Radošovce,3602204005,SK0217556653
Rakovice,3602204230,SK0214507482
Ratkovce,3602205356,SK0213518620
Ratnovce,3602204232,SK0214507491
Rohov,3602203809,SK0215556122
Rohovce,3602206728,SK0211501891
Rovensko,3602203802,SK0215504777
Ružindol,3602203996,SK0217507512
Rybky,3602203803,SK0215556131
Sap,3602206731,SK0211501875
Sasinkovo,3602205355,SK0213507521
Sekule,3602203804,SK0215556114
Senica,3602203805,SK0215504203
Sereď,3602205548,SK0212504009
Siladice,3602205352,SK0213507539
Skalica,3602193425,SK0216504815
Sládkovičovo,3602205549,SK0212504017
Slovenská Nová Ves,3602204017,SK0217556564
Smolenice,3602203982,SK0217507555
Smolinské,3602203798,SK0215504823
Smrdáky,3602203799,SK0215504831
Sobotište,3602203800,SK0215504840
Sokolovce,3602204234,SK0214507563
Suchá nad Parnou,3602203978,SK0217507571
Šajdíkove Humence,3602203801,SK0215504882
Šalgočka,3602205552,SK0212504033
Šamorín,3602206750,SK0211501905
Šaštín-Stráže,3602203828,SK0215504891
Šelpice,3602203991,SK0217556670
Šintava,3602205556,SK0212504041
Šípkové,3602204217,SK0214558397
Šoporňa,3602205557,SK0212504050
Špačince,3602204004,SK0217507601
Štefanov,3602203826,SK0215504904
Šterusy,3602204221,SK0214556548
Štvrtok na Ostrove,3602206769,SK0211501913
Šúrovce,3602204000,SK0217507636
Tekolďany,3602205345,SK0213556611
Tepličky,3602205342,SK0213556645
Tomášikovo,3602205569,SK0212504076
Topoľnica,3602205579,SK0212504084
Topoľníky,3602206763,SK0211501921
Trakovice,3602205359,SK0213507661
Trebatice,3602204225,SK0214507679
Trhová Hradská,3602206724,SK0211555576
Trnava,3602204009,SK0217506745
Trnávka,3602206720,SK0211501956
Trnovec,3602193423,SK0216504912
Trstená na Ostrove,3602206718,SK0211501964
Trstice,3602205578,SK0212504106
Trstín,3602204018,SK0217507687
Unín,3602193427,SK0216504939
Váhovce,3602205573,SK0212504114
Veľká Mača,3602205589,SK0212504122
Veľká Paka,3602206740,SK0211501972
Veľké Blahovo,3602206730,SK0211501981
Veľké Dvorníky,3602206742,SK0211555673
Veľké Kostoľany,3602204227,SK0214507709
Veľké Orvište,3602204229,SK0214556572
Veľké Úľany,3602205585,SK0212504131
Veľký Grob,3602205582,SK0212504149
Veľký Meder,3602206744,SK0211501522
Veselé,3602204235,SK0214507725
Vieska,3602206753,SK0211555746
Vinohrady nad Váhom,3602205545,SK0212504157
Vlčkovce,3602204013,SK0217556513
Voderady,3602204008,SK0217507741
Vojka nad Dunajom,3602206766,SK0211501999
Vozokany,3602205562,SK0212504173
Vrádište,3602193416,SK0216504963
Vrakúň,3602206723,SK0211502006
Vrbové,3602204233,SK0214507750
Vydrany,3602206727,SK0211502014
Zavar,3602204001,SK0217507768
Zeleneč,3602203999,SK0217507776
Zemianske Sady,3602205558,SK0212504181
Zlaté Klasy,3602206729,SK0211502022
Zvončín,3602203992,SK0217581488
Žlkovce,3602205363,SK0213507792
Abramová,3602169482,SK0319512044
Babín,3602166341,SK0317509558
Belá,3601861126,SK031B517429
Belá-Dulice,3602183319,SK0316512052
Beňadiková,3602169257,SK0315510271
Beňadovo,3602166342,SK0317509566
Benice,3602183273,SK0316512061
Bešeňová,3602168192,SK0318510301
Bitarová,3601859283,SK031B547522
Blatnica,3602183274,SK0316512079
Blažovce,3602169460,SK0319512087
Bobrov,3602166343,SK0317509582
Bobrovček,3602169261,SK0315510319
Bobrovec,3602169258,SK0315510327
Bobrovník,3602169259,SK0315510335
Bodorová,3602169481,SK0319512095
Borcová,3602169461,SK0319512109
Breza,3602166344,SK0317509591
Brezany,3601859284,SK031B547557
Brezovica,3602167076,SK031A509604
Brieštie,3602169462,SK0319512117
Budiš,3602169463,SK0319512125
Bukovina,3602169262,SK0315510351
Bystrička,3602183275,SK0316512133
Bytča,3601857547,SK0311517461
Bziny,3602149398,SK0313580813
Čadca,3602145259,SK0312509132
Čičmany,3601859092,SK031B517470
Čierne,3602145256,SK0312509159
Čimhová,3602167085,SK031A518719
Čremošné,3602169480,SK0319512141
Ďanová,3602183312,SK0316512150
Demänovská Dolina,3602169263,SK0315510386
Diaková,3602183276,SK0316512168
Divina,3601859285,SK031B517488
Divinka,3601859286,SK031B517496
Dlhá nad Kysucou,3602145239,SK0312509167
Dlhá nad Oravou,3602149400,SK0313509639
Dlhé Pole,3601859287,SK031B517500
Dolná Tižina,3601861127,SK031B517518
Dolný Hričov,3601859288,SK031B517526
Dolný Kalník,3602183277,SK0316512206
Dolný Kubín,3602149419,SK0313509540
Dolný Vadičov,3601986766,SK0314509175
Dražkovce,3602183278,SK0316512214
Dubové,3602169464,SK0319512222
Dúbrava,3602169264,SK0315510408
Dunajov,3602145240,SK0312509183
Ďurčiná,3601859093,SK031B557986
Fačkov,3601859078,SK031B517542
Folkušová,3602183279,SK0316512257
Galovany,3602169265,SK0315510416
Gbeľany,3601861128,SK031B517551
Gôtovany,3602169266,SK0315510424
Habovka,3602167077,SK031A509655
Háj,3602169466,SK0319512265
Hladovka,3602167078,SK031A509663
Hlboké nad Váhom,3601857548,SK0311581984
Horná Lehota,3602149401,SK0313509671
Horná Štubňa,3602169465,SK0319512273
Horný Hričov,3601859289,SK031B517593
Horný Kalník,3602183280,SK0316512290
Horný Vadičov,3601986768,SK0314509205
Hôrky,3601859291,SK031B517577
Hričovské Podhradie,3601859290,SK031B547590
Hruštín,3602166365,SK0317509680
Hubová,3602168193,SK0318510441
Huty,3602169267,SK0315510459
Hvozdnica,3601857549,SK0311517623
Hybe,3602169268,SK0315510467
Chlebnice,3602149399,SK0313509698
Istebné,3602149402,SK0313509701
Ivachnová,3602168194,SK0318507300
Ivančiná,3602169484,SK0319512303
Ižipovce,3602169269,SK0315556807
Jablonové,3601857550,SK0311517631
Jakubovany,3602169270,SK0315510505
Jalovec,3602169271,SK0315510513
Jamník,3602169272,SK0315510521
Jasenová,3602149403,SK0313509710
Jasenové,3601859079,SK031B517640
Jasenovo,3602169467,SK0319512311
Jazernica,3602169468,SK0319512320
Kaľamenová,3602169469,SK0319512338
Kalameny,3602168195,SK0318510530
Kamenná Poruba,3601859080,SK031B517658
Karlová,3602183281,SK0316512346
Kľače,3602155487,SK031B557994
Kláštor pod Znievom,3602183315,SK0316512354
Klin,3602166345,SK0317509728
Klokočov,3602145241,SK0312509213
Klubina,3602145242,SK0312509221
Kolárovice,3601857551,SK0311517674
Komjatná,3602168196,SK0318510548
Konská,3602169273,SK0315507393
Konská,3601859081,SK031B517682
Korňa,3602145243,SK0312509230
Košťany nad Turcom,3602183282,SK0316512371
Kotešová,3601857552,SK0311517691
Kotrčiná Lúčka,3601861129,SK031B517704
Kráľova Lehota,3602169274,SK0315510564
Kraľovany,3602149404,SK0313509744
Krasňany,3601861130,SK031B517712
Krásno nad Kysucou,3602145244,SK0312509248
Krivá,3602149405,SK0313509761
Krpeľany,3602183283,SK0316512389
